66.8889,1.08025e-005,1.1032e-006,1.08587e-005
67.1111,1.0867e-005,1.08504e-006,1.09211e-005
67.3333,1.09318e-005,1.06648e-006,1.09837e-005
67.5556,1.09969e-005,1.04753e-006,1.10466e-005
67.7778,1.10621e-005,1.02819e-006,1.11098e-005
68,1.11276e-005,1.00845e-006,1.11732e-005
68.2222,1.11934e-005,9.88304e-007,1.12369e-005
68.4444,1.12593e-005,9.67762e-007,1.13008e-005
68.6667,1.13255e-005,9.46819e-007,1.1365e-005
68.8889,1.1392e-005,9.25473e-007,1.14295e-005
69.1111,1.14586e-005,9.03722e-007,1.14942e-005
69.3333,1.15255e-005,8.81566e-007,1.15592e-005
69.5556,1.15926e-005,8.59002e-007,1.16244e-005
69.7778,1.166e-005,8.3603e-007,1.16899e-005
70,1.17275e-005,8.12648e-007,1.17557e-005
70.2222,1.17953e-005,7.88856e-007,1.18217e-005
70.4444,1.18633e-005,7.64651e-007,1.18879e-005
70.6667,1.19315e-005,7.40033e-007,1.19545e-005
70.8889,1.2e-005,7.15001e-007,1.20212e-005
71.1111,1.20686e-005,6.89552e-007,1.20883e-005
71.3333,1.21375e-005,6.63688e-007,1.21556e-005
71.5556,1.22065e-005,6.37405e-007,1.22232e-005
71.7778,1.22758e-005,6.10703e-007,1.2291e-005
72,1.23453e-005,5.83582e-007,1.23591e-005
72.2222,1.2415e-005,5.56039e-007,1.24274e-005
72.4444,1.24849e-005,5.28075e-007,1.2496e-005
72.6667,1.2555e-005,4.99687e-007,1.25649e-005
72.8889,1.26253e-005,4.70875e-007,1.26341e-005
73.1111,1.26958e-005,4.41639e-007,1.27035e-005
73.3333,1.27665e-005,4.11977e-007,1.27731e-005
73.5556,1.28374e-005,3.81888e-007,1.2843e-005
73.7778,1.29084e-005,3.51372e-007,1.29132e-005
74,1.29797e-005,3.20427e-007,1.29837e-005
74.2222,1.30512e-005,2.89053e-007,1.30544e-005
74.4444,1.31229e-005,2.57248e-007,1.31254e-005
74.6667,1.31947e-005,2.25013e-007,1.31966e-005
74.8889,1.32667e-005,1.92347e-007,1.32681e-005
75.1111,1.3339e-005,1.59247e-007,1.33399e-005
75.3333,1.34114e-005,1.25715e-007,1.3412e-005
75.5556,1.3484e-005,9.17488e-008,1.34843e-005
75.7778,1.35567e-005,5.73481e-008,1.35569e-005
76,1.36297e-005,2.2512e-008,1.36297e-005
76.2222,1.37028e-005,-1.276e-008,1.37028e-005
76.4444,1.37762e-005,-4.84686e-008,1.37762e-005
76.6667,1.38496e-005,-8.46145e-008,1.38499e-005
76.8889,1.39233e-005,-1.21198e-007,1.39238e-005
77.1111,1.39972e-005,-1.5822e-007,1.3998e-005
77.3333,1.40712e-005,-1.95682e-007,1.40725e-005
77.5556,1.41454e-005,-2.33583e-007,1.41473e-005
77.7778,1.42197e-005,-2.71924e-007,1.42223e-005
78,1.42942e-005,-3.10706e-007,1.42976e-005
78.2222,1.43689e-005,-3.49929e-007,1.43732e-005
78.4444,1.44438e-005,-3.89594e-007,1.44491e-005
78.6667,1.45188e-005,-4.29702e-007,1.45252e-005
78.8889,1.4594e-005,-4.70253e-007,1.46016e-005
79.1111,1.46694e-005,-5.11246e-007,1.46783e-005
79.3333,1.47449e-005,-5.52684e-007,1.47553e-005
79.5556,1.48206e-005,-5.94567e-007,1.48326e-005
79.7778,1.48965e-005,-6.36894e-007,1.49101e-005
80,1.49725e-005,-6.79666e-007,1.49879e-005
80.2222,1.50487e-005,-7.22884e-007,1.5066e-005
80.4444,1.5125e-005,-7.66549e-007,1.51444e-005
80.6667,1.52015e-005,-8.1066e-007,1.52231e-005
80.8889,1.52782e-005,-8.55218e-007,1.53021e-005
81.1111,1.5355e-005,-9.00224e-007,1.53814e-005
81.3333,1.5432e-005,-9.45677e-007,1.54609e-005
81.5556,1.55091e-005,-9.9158e-007,1.55408e-005
81.7778,1.55864e-005,-1.03793e-006,1.56209e-005
82,1.56638e-005,-1.08473e-006,1.57014e-005
82.2222,1.57414e-005,-1.13198e-006,1.57821e-005
82.4444,1.58192e-005,-1.17968e-006,1.58631e-005
82.6667,1.58971e-005,-1.22783e-006,1.59444e-005
82.8889,1.59752e-005,-1.27643e-006,1.60261e-005
83.1111,1.60534e-005,-1.32548e-006,1.6108e-005
83.3333,1.61317e-005,-1.37499e-006,1.61902e-005
83.5556,1.62102e-005,-1.42494e-006,1.62728e-005
83.7778,1.62889e-005,-1.47535e-006,1.63556e-005
84,1.63677e-005,-1.52622e-006,1.64387e-005
84.2222,1.64467e-005,-1.57753e-006,1.65222e-005
84.4444,1.65258e-005,-1.6293e-006,1.6606e-005
84.6667,1.66051e-005,-1.68152e-006,1.669e-005
84.8889,1.66845e-005,-1.7342e-006,1.67744e-005
85.1111,1.67641e-005,-1.78733e-006,1.68591e-005
85.3333,1.68438e-005,-1.84092e-006,1.69441e-005
